task,model_name,time_spent

candy,efficientnet_b3,0.031174900000010553

candy,resnet18,0.010480000000001155

candy,resnet34,0.03413890000000208

candy,resnet50,0.02888830000000553

candy,efficientnet_b0,0.020379899999994677

candy,efficientnet_b3,0.03236129999999093

candy,resnet18,0.011971399999993082

candy,resnet34,0.02480580000000998

candy,resnet50,0.029739199999994526

candy,efficientnet_b0,0.01685119999999074

candy,efficientnet_b3,0.029165700000007178

candy,resnet18,0.0105858000000012

candy,resnet34,0.022473000000005072

candy,resnet50,0.03480030000000056

candy,efficientnet_b0,0.016402700000000436

candy,efficientnet_b3,0.032768400000009024

candy,resnet18,0.010691100000002507

candy,resnet34,0.022855100000001016

candy,resnet50,0.02529149999999447

candy,efficientnet_b0,0.016705000000001746

candy,efficientnet_b3,0.026935099999988665

candy,resnet18,0.012365599999995425

candy,resnet34,0.021222399999999197

candy,resnet50,0.09517710000000079

candy,efficientnet_b0,0.016642199999992613

candy,efficientnet_b3,0.029700199999993515

candy,resnet18,0.018514299999992545

candy,resnet34,0.039110699999994836

candy,resnet50,0.025458500000013373

candy,efficientnet_b0,0.01619709999999941

candy,efficientnet_b3,0.0299938999999938

candy,resnet18,0.01325710000000413

candy,resnet34,0.042211399999999344

candy,resnet50,0.02894059999999854

candy,efficientnet_b0,0.015869300000005637

candy,efficientnet_b3,0.029089599999991833

candy,resnet18,0.012083300000000463

candy,resnet34,0.021629199999992466

candy,resnet50,0.03086150000000032

candy,efficientnet_b0,0.016600699999997914

candy,efficientnet_b3,0.029878499999995256

candy,resnet18,0.01224960000000408

candy,resnet34,0.022291499999994357

candy,resnet50,0.03040580000001114

candy,efficientnet_b0,0.016668500000008635

candy,efficientnet_b3,0.03111950000000263

candy,resnet18,0.012706300000004944

candy,resnet34,0.02225989999999456

candy,resnet50,0.02986219999999662

candy,efficientnet_b0,0.01690969999999936

candy,efficientnet_b3,0.0395600000000087

candy,resnet18,0.01600439999999992

candy,resnet34,0.026581600000000094

candy,resnet50,0.026244600000012497

candy,efficientnet_b0,0.015920300000004772

candy,efficientnet_b3,0.02835600000000227

candy,resnet18,0.013121200000000499

candy,resnet34,0.026035800000002496

candy,resnet50,0.028238199999989888

candy,efficientnet_b0,0.016121499999997013

candy,efficientnet_b3,0.030489200000005212

candy,resnet18,0.012127599999999461

candy,resnet34,0.025491999999999848

candy,resnet50,0.027892500000007203

candy,efficientnet_b0,0.016407700000002023

candy,efficientnet_b3,0.031054399999987936

candy,resnet18,0.011435200000008194

candy,resnet34,0.024513799999994035

candy,resnet50,0.03682659999999771

candy,efficientnet_b0,0.01769000000000176

candy,efficientnet_b3,0.03236280000000136

candy,resnet18,0.0121060999999969

candy,resnet34,0.021948699999995824

candy,resnet50,0.02957229999999811

candy,efficientnet_b0,0.01695510000000411

candy,efficientnet_b3,0.029589400000006094

candy,resnet18,0.013210400000005507

candy,resnet34,0.021186099999994212

candy,resnet50,0.031230800000003

candy,efficientnet_b0,0.016868799999997464

candy,efficientnet_b3,0.02830860000000257

candy,resnet18,0.01228749999999934

candy,resnet34,0.024578300000001718

candy,resnet50,0.02629100000000051

candy,efficientnet_b0,0.017141499999993925

candy,efficientnet_b3,0.029787699999999973

candy,resnet18,0.012401300000007609

candy,resnet34,0.027216199999998025

candy,resnet50,0.02713719999999853

candy,efficientnet_b0,0.01595439999999826

candy,efficientnet_b3,0.030342700000005607

candy,resnet18,0.012029299999994691

candy,resnet34,0.021432500000003074

candy,resnet50,0.0959707000000094

candy,efficientnet_b0,0.018536900000000855

candy,efficientnet_b3,0.028736499999993725

candy,resnet18,0.012227700000011055

candy,resnet34,0.0209495000000004

candy,resnet50,0.02785149999999703

candy,efficientnet_b0,0.015352599999999939

candy,efficientnet_b3,0.028749399999995262

candy,resnet18,0.011070799999998826

candy,resnet34,0.02200140000000772

candy,resnet50,0.0342781999999886

candy,efficientnet_b0,0.016462500000002933

candy,efficientnet_b3,0.0327192000000025

candy,resnet18,0.012459199999995008

candy,resnet34,0.021123200000005227

candy,resnet50,0.03575399999999718

candy,efficientnet_b0,0.01583120000000804

candy,efficientnet_b3,0.030252300000000787

candy,resnet18,0.010725500000006605

candy,resnet34,0.027017799999995873

candy,resnet50,0.0330174999999997

candy,efficientnet_b0,0.016772500000001855

candy,efficientnet_b3,0.031840099999996596

candy,resnet18,0.012468200000000706

candy,resnet34,0.025076299999994944

candy,resnet50,0.02645319999999174

objective,efficientnet_b0,0.01636270000000195

objective,resnet18,0.012246000000004642

objective,resnet34,0.02781130000001042

loader,efficientnet_b0,0.01572419999999397

loader,resnet18,0.011312099999997827

loader,resnet34,0.02160440000000108

loader,efficientnet_b0,0.0174051999999989

loader,resnet18,0.012068399999989765

loader,resnet34,0.021732099999994148

loader,efficientnet_b0,0.015302800000000616

loader,resnet18,0.015851499999996577

loader,resnet34,0.022700200000002724

loader,efficientnet_b0,0.014880900000008523

loader,resnet18,0.012081699999995976

loader,resnet34,0.022217400000002385

candy,efficientnet_b0,0.016212800000005245

candy,efficientnet_b3,0.03555070000000171

candy,resnet18,0.012261599999987993

candy,resnet34,0.02740509999999574

candy,resnet50,0.03291120000000092

candy,efficientnet_b0,0.024204500000010398

candy,efficientnet_b3,0.030140399999993406

candy,resnet18,0.01254149999999754

candy,resnet34,0.024402299999991328

candy,resnet50,0.032885100000001444

candy,efficientnet_b0,0.01602250000000538

candy,efficientnet_b3,0.0329830999999956

candy,resnet18,0.0108426000000037

candy,resnet34,0.023569000000009055

candy,resnet50,0.03361809999999821

candy,efficientnet_b0,0.017814200000003666

candy,efficientnet_b3,0.03306329999999491

candy,resnet18,0.012487600000000043

candy,resnet34,0.021406899999988127

candy,resnet50,0.030777999999997974

candy,efficientnet_b0,0.017562400000002754

candy,efficientnet_b3,0.02837499999999693

candy,resnet18,0.01276099999999758

candy,resnet34,0.028033800000002884

candy,resnet50,0.028135599999998817

candy,efficientnet_b0,0.015321699999987004

candy,efficientnet_b3,0.04282039999999654

candy,resnet18,0.0183757000000071

candy,resnet34,0.032915099999996755

candy,resnet50,0.03188620000000242

candy,efficientnet_b0,0.01576740000000143

candy,efficientnet_b3,0.027507999999997423

candy,resnet18,0.012203400000004194

candy,resnet34,0.02022230000000036

candy,resnet50,0.030329300000005333

candy,efficientnet_b0,0.016574200000007977

candy,efficientnet_b3,0.028659900000008065

candy,resnet18,0.015680000000003247

candy,resnet34,0.022931899999989014

candy,resnet50,0.0332678000000044

candy,efficientnet_b0,0.02411949999999763

candy,efficientnet_b3,0.030128799999999956

candy,resnet18,0.010593599999992875

candy,resnet34,0.030902299999993943

candy,resnet50,0.026753900000002773

candy,efficientnet_b0,0.01675910000000158

candy,efficientnet_b3,0.02949860000001081

candy,resnet18,0.016414499999996224

candy,resnet34,0.04142949999999246

candy,resnet50,0.025776399999998034

candy,efficientnet_b0,0.015197400000005246

candy,efficientnet_b3,0.028431400000002327

candy,resnet18,0.011308400000004326

candy,resnet34,0.02217569999999114

candy,resnet50,0.0994343999999927

candy,efficientnet_b0,0.021495600000008608

candy,efficientnet_b3,0.02994580000000724

candy,resnet18,0.011630099999990762

candy,resnet34,0.02351579999999842

candy,resnet50,0.026780899999991448

candy,efficientnet_b0,0.02399549999999806

candy,efficientnet_b3,0.029033900000001722

candy,resnet18,0.014099700000002713

candy,resnet34,0.028714399999998363

candy,resnet50,0.02937960000001283

candy,efficientnet_b0,0.023252799999994522

candy,efficientnet_b3,0.03267529999999397

candy,resnet18,0.013601399999998876

candy,resnet34,0.036012700000000564

candy,resnet50,0.03058099999999797

candy,efficientnet_b0,0.01720319999999731

candy,efficientnet_b3,0.042310299999996914

candy,resnet18,0.01148170000000448

candy,resnet34,0.02948419999999885

candy,resnet50,0.027385199999997667

candy,efficientnet_b0,0.017597999999992453

candy,efficientnet_b3,0.02990850000000478

candy,resnet18,0.012421899999992547

candy,resnet34,0.02882190000001117

candy,resnet50,0.02877730000000156

candy,efficientnet_b0,0.019831500000009328

candy,efficientnet_b3,0.03253089999999759

candy,resnet18,0.01176310000001024

candy,resnet34,0.020412100000001487

candy,resnet50,0.03440359999999032

candy,efficientnet_b0,0.01577670000000353

candy,efficientnet_b3,0.02688600000000463

candy,resnet18,0.014107300000006262

candy,resnet34,0.027074099999992995

candy,resnet50,0.026901699999996254

candy,efficientnet_b0,0.015545400000007703

candy,efficientnet_b3,0.02686599999999828

candy,resnet18,0.013426400000000172

candy,resnet34,0.021896699999999214

candy,resnet50,0.03076860000000181

candy,efficientnet_b0,0.01786040000000355

candy,efficientnet_b3,0.03075330000000065

candy,resnet18,0.010285899999999515

candy,resnet34,0.022652499999992415

candy,resnet50,0.02662499999999568

candy,efficientnet_b0,0.015532299999989618

candy,efficientnet_b3,0.029467099999990864

candy,resnet18,0.012739699999997356

candy,resnet34,0.021606000000005565

candy,resnet50,0.02754179999999451

candy,efficientnet_b0,0.014299799999989204

candy,efficientnet_b3,0.028955199999998626

candy,resnet18,0.011498700000004192

candy,resnet34,0.02155359999999007

candy,resnet50,0.029093000000003144

candy,efficientnet_b0,0.02112839999999494

candy,efficientnet_b3,0.02854310000000737

candy,resnet18,0.011928999999994971

candy,resnet34,0.020009200000004057

candy,resnet50,0.03169649999999535

candy,efficientnet_b0,0.014613299999993501

candy,efficientnet_b3,0.027483499999988226

candy,resnet18,0.01136980000001131

candy,resnet34,0.021734099999989098

candy,resnet50,0.09088619999999992

candy,efficientnet_b0,0.018817400000003204

candy,efficientnet_b3,0.028547399999993672

candy,resnet18,0.011462100000002806

candy,resnet34,0.023144099999996115

candy,resnet50,0.025822100000013393

candy,efficientnet_b0,0.019403199999999288

candy,efficientnet_b3,0.029273899999992636

candy,resnet18,0.011263099999993642

candy,resnet34,0.020507199999997283

candy,resnet50,0.03564080000001013

candy,efficientnet_b0,0.016784299999997643

candy,efficientnet_b3,0.029017899999999486

candy,resnet18,0.01580380000000048

candy,resnet34,0.025358299999993505

candy,resnet50,0.030496400000004087

candy,efficientnet_b0,0.017613800000006563

candy,efficientnet_b3,0.02918129999999053

candy,resnet18,0.01179700000000139

candy,resnet34,0.02344880000001126

candy,resnet50,0.027306100000004108

candy,efficientnet_b0,0.01633390000000645

candy,efficientnet_b3,0.029405799999992155

candy,resnet18,0.010609799999997449

candy,resnet34,0.021273100000001932

candy,resnet50,0.13789059999999154

candy,efficientnet_b0,0.015079400000004739

candy,efficientnet_b3,0.02693949999999745

candy,resnet18,0.011553700000007439

candy,resnet34,0.024035699999998883

candy,resnet50,0.025657400000000052

candy,efficientnet_b0,0.01497320000000002

candy,efficientnet_b3,0.029217400000007387

candy,resnet18,0.012099200000008636

candy,resnet34,0.020834200000010128

candy,resnet50,0.029307400000007533

candy,efficientnet_b0,0.015707100000000196

candy,efficientnet_b3,0.035437200000004054

candy,resnet18,0.019361500000002252

candy,resnet34,0.034599499999998784

candy,resnet50,0.02824590000000171

candy,efficientnet_b0,0.01779849999999783

candy,efficientnet_b3,0.03515960000000007

candy,resnet18,0.010562600000000089

candy,resnet34,0.0346173999999877

candy,resnet50,0.024856700000000842

candy,efficientnet_b0,0.01671359999998856

candy,efficientnet_b3,0.0285122999999885

candy,resnet18,0.01185040000000015

candy,resnet34,0.020680999999996175

candy,resnet50,0.031522199999997724

candy,efficientnet_b0,0.017354699999998502

candy,efficientnet_b3,0.10940120000000775

candy,resnet18,0.01273330000000783

candy,resnet34,0.027962599999995064

candy,resnet50,0.030830600000001596

candy,efficientnet_b0,0.017625400000000013

candy,efficientnet_b3,0.0310315999999915

candy,resnet18,0.011605000000002974

candy,resnet34,0.023663299999995502

candy,resnet50,0.031210000000001514

candy,efficientnet_b0,0.015532100000001492

candy,efficientnet_b3,0.02914680000000658

candy,resnet18,0.011378199999995786

candy,resnet34,0.020947700000007785

candy,resnet50,0.09644899999999268

candy,efficientnet_b0,0.019374299999995515

candy,efficientnet_b3,0.029527500000000373

candy,resnet18,0.011637000000007447

candy,resnet34,0.020534600000004843

candy,resnet50,0.03136950000001093

candy,efficientnet_b0,0.014283999999989305

candy,efficientnet_b3,0.028690900000000852

candy,resnet18,0.015878099999994788

candy,resnet34,0.02019889999999691

candy,resnet50,0.02685559999999043

candy,efficientnet_b0,0.01598780000000488

candy,efficientnet_b3,0.028828599999997095

candy,resnet18,0.012072099999997477

candy,resnet34,0.020323099999998817

candy,resnet50,0.032016900000002124

candy,efficientnet_b0,0.015901099999993562

candy,efficientnet_b3,0.029424500000004628

candy,resnet18,0.011939000000012356

candy,resnet34,0.0214351999999991

candy,resnet50,0.030035200000000373

candy,efficientnet_b0,0.015806700000013052

candy,efficientnet_b3,0.028698300000002064

candy,resnet18,0.014111900000003175

candy,resnet34,0.022028599999998733

candy,resnet50,0.0262178999999918

candy,efficientnet_b0,0.016086599999994178

candy,efficientnet_b3,0.03006899999999746

candy,resnet18,0.011135500000008847

candy,resnet34,0.02090659999998934

candy,resnet50,0.0294506000000041

candy,efficientnet_b0,0.014415100000007897

candy,efficientnet_b3,0.029303999999996222

candy,resnet18,0.011271100000001866

candy,resnet34,0.02052799999999877

candy,resnet50,0.03746300000000247

objective,efficientnet_b0,0.015336999999988166

objective,resnet18,0.010413400000004458

objective,resnet34,0.026600799999997093

loader,efficientnet_b0,0.015835999999993078

loader,resnet18,0.011589700000001812

loader,resnet34,0.022238000000001534

loader,efficientnet_b0,0.01775809999999467

loader,resnet18,0.013531200000002741

loader,resnet34,0.020780999999999494

loader,efficientnet_b0,0.01784680000000094

loader,resnet18,0.011835800000000063

loader,resnet34,0.020412300000003825

loader,efficientnet_b0,0.014786899999990055

loader,resnet18,0.012282999999996491

loader,resnet34,0.02070069999999191

candy,efficientnet_b0,0.01803499999999758

candy,efficientnet_b3,0.02704789999999946

candy,resnet18,0.010399199999994835

candy,resnet34,0.021698999999998136

candy,resnet50,0.02473399999999515

candy,efficientnet_b0,0.018404599999996663

candy,efficientnet_b3,0.030462499999998727

candy,resnet18,0.012116200000008348

candy,resnet34,0.021147099999993202

candy,resnet50,0.03465059999999198

candy,efficientnet_b0,0.017006499999993707

candy,efficientnet_b3,0.031677000000001954

candy,resnet18,0.011801199999993628

candy,resnet34,0.022119700000004627

candy,resnet50,0.03573939999999709

candy,efficientnet_b0,0.018718800000002034

candy,efficientnet_b3,0.03331099999999765

candy,resnet18,0.011607799999993063

candy,resnet34,0.024367200000000366

candy,resnet50,0.029263499999999

candy,efficientnet_b0,0.01854809999998963

candy,efficientnet_b3,0.02701489999999751

candy,resnet18,0.01165519999999276

candy,resnet34,0.02061780000001079

candy,resnet50,0.03141300000000058

candy,efficientnet_b0,0.016425200000000473

candy,efficientnet_b3,0.02744459999999549

candy,resnet18,0.014401899999995749

candy,resnet34,0.022115400000004115

candy,resnet50,0.09157089999999357

candy,efficientnet_b0,0.0186271999999974

candy,efficientnet_b3,0.030646900000007804

candy,resnet18,0.011888900000002423

candy,resnet34,0.020167700000001787

candy,resnet50,0.028081000000000245

candy,efficientnet_b0,0.015576600000002827

candy,efficientnet_b3,0.028842400000002044

candy,resnet18,0.01127180000000294

candy,resnet34,0.020897099999999114

candy,resnet50,0.03481899999999882

candy,efficientnet_b0,0.016989800000004607

candy,efficientnet_b3,0.027812400000001958

candy,resnet18,0.011482100000009154

candy,resnet34,0.02007570000000669

candy,resnet50,0.03316120000000922

candy,efficientnet_b0,0.018701099999987036

candy,efficientnet_b3,0.02952719999998976

candy,resnet18,0.012591799999995601

candy,resnet34,0.020266000000006557

candy,resnet50,0.04801960000000349

candy,efficientnet_b0,0.01819120000000396

candy,efficientnet_b3,0.03484610000000998

candy,resnet18,0.014325799999994615

candy,resnet34,0.028622400000003267

candy,resnet50,0.026224799999994275

candy,efficientnet_b0,0.017099699999988616

candy,efficientnet_b3,0.032593300000002046

candy,resnet18,0.012164699999999584

candy,resnet34,0.039444599999995944

candy,resnet50,0.02631989999999007

candy,efficientnet_b0,0.01464689999998825

candy,efficientnet_b3,0.027951300000012225

candy,resnet18,0.011714299999994182

candy,resnet34,0.023001899999997022

candy,resnet50,0.029766500000008023

candy,efficientnet_b0,0.016369600000004425

candy,efficientnet_b3,0.028717200000002663

candy,resnet18,0.011217399999992494

candy,resnet34,0.02252239999999972

candy,resnet50,0.026092500000004293

candy,efficientnet_b0,0.014897100000013097

candy,efficientnet_b3,0.028982300000009786

candy,resnet18,0.011770200000000841

candy,resnet34,0.023669400000002838

candy,resnet50,0.02833510000000672

candy,efficientnet_b0,0.018543300000004592

candy,efficientnet_b3,0.027755800000008435

candy,resnet18,0.012365900000006036

candy,resnet34,0.023791299999999183

candy,resnet50,0.02811249999999177

candy,efficientnet_b0,0.01549700000001053

candy,efficientnet_b3,0.026867499999994493

candy,resnet18,0.02226269999999886

candy,resnet34,0.02109819999999729

candy,resnet50,0.025997099999997886

candy,efficientnet_b0,0.015418200000013371

candy,efficientnet_b3,0.028709299999988502

candy,resnet18,0.010290699999998765

candy,resnet34,0.02144029999999475

candy,resnet50,0.02934550000000513

candy,efficientnet_b0,0.014921399999991536

candy,efficientnet_b3,0.026905399999989754

candy,resnet18,0.013445500000003108

candy,resnet34,0.021247800000011807

candy,resnet50,0.02837890000000698

candy,efficientnet_b0,0.016138600000005

candy,efficientnet_b3,0.027861999999998943

candy,resnet18,0.011894000000012284

candy,resnet34,0.02117389999999375

candy,resnet50,0.0891775999999993

candy,efficientnet_b0,0.01820990000000222

candy,efficientnet_b3,0.02810859999999593

candy,resnet18,0.011218999999996981

candy,resnet34,0.02668909999999869

candy,resnet50,0.02816900000000544

candy,efficientnet_b0,0.01680199999999843

candy,efficientnet_b3,0.0314752000000027

candy,resnet18,0.01229399999999714

candy,resnet34,0.02071589999999901

candy,resnet50,0.030161199999994892

candy,efficientnet_b0,0.015643699999998262

candy,efficientnet_b3,0.0282641999999953

candy,resnet18,0.011739999999988981

candy,resnet34,0.020116599999994378

candy,resnet50,0.029227700000006962

candy,efficientnet_b0,0.015198600000005058

candy,efficientnet_b3,0.028804499999992572

candy,resnet18,0.011469700000006355

candy,resnet34,0.020929299999991713

candy,resnet50,0.02927230000000236

candy,efficientnet_b0,0.01651950000000113

candy,efficientnet_b3,0.028929800000000228

candy,resnet18,0.010299199999991515

candy,resnet34,0.02064239999999984

candy,resnet50,0.028588100000007444

candy,efficientnet_b0,0.01678080000000648

candy,efficientnet_b3,0.027680600000010713

candy,resnet18,0.010285800000005452

candy,resnet34,0.019947299999998336

candy,resnet50,0.028336799999991058

candy,efficientnet_b0,0.016465600000003633

candy,efficientnet_b3,0.027855599999995206

candy,resnet18,0.013544500000008952

candy,resnet34,0.02176830000000507

candy,resnet50,0.025158599999997477

candy,efficientnet_b0,0.01974799999999277

candy,efficientnet_b3,0.029411199999998416

candy,resnet18,0.012732299999996144

candy,resnet34,0.019850700000006327

candy,resnet50,0.028818900000004533

candy,efficientnet_b0,0.017938499999999635

candy,efficientnet_b3,0.028841600000006906

candy,resnet18,0.011534900000000903

candy,resnet34,0.021653499999999326

candy,resnet50,0.02854220000000396

candy,efficientnet_b0,0.015048300000003678

candy,efficientnet_b3,0.028505699999996637

candy,resnet18,0.010283999999998628

candy,resnet34,0.025888899999998216

candy,resnet50,0.029999300000000062

candy,efficientnet_b0,0.015074799999993616

candy,efficientnet_b3,0.028555999999994697

candy,resnet18,0.010391900000001897

candy,resnet34,0.021827799999996955

candy,resnet50,0.030614799999995057

candy,efficientnet_b0,0.01541989999999771

candy,efficientnet_b3,0.026787800000008133

candy,resnet18,0.010328300000011836

candy,resnet34,0.02390820000000815

candy,resnet50,0.12094340000000159

candy,efficientnet_b0,0.019634199999998714

candy,efficientnet_b3,0.03627019999998993

candy,resnet18,0.01318340000000262

candy,resnet34,0.033011700000002975

candy,resnet50,0.03249989999999059

candy,efficientnet_b0,0.018337099999996553

candy,efficientnet_b3,0.04014030000000446

candy,resnet18,0.01039169999999956

candy,resnet34,0.029335399999993683

candy,resnet50,0.02985990000000527

candy,efficientnet_b0,0.0169138999999916

candy,efficientnet_b3,0.03029509999998936

candy,resnet18,0.012761199999999917

candy,resnet34,0.02225620000000106

candy,resnet50,0.03317099999999584

candy,efficientnet_b0,0.015688699999998335

candy,efficientnet_b3,0.029743499999995038

candy,resnet18,0.011317099999999414

candy,resnet34,0.03440619999999228

candy,resnet50,0.025915499999996428

candy,efficientnet_b0,0.01597480000000928

candy,efficientnet_b3,0.029119200000010892

candy,resnet18,0.011792900000003215

candy,resnet34,0.024848000000005754

candy,resnet50,0.02919260000000179

candy,efficientnet_b0,0.023760499999994522

candy,efficientnet_b3,0.0294827999999967

candy,resnet18,0.014549500000001103

candy,resnet34,0.12474140000000489

candy,resnet50,0.026269499999997947

candy,efficientnet_b0,0.015448599999999146

candy,efficientnet_b3,0.028279600000004734

candy,resnet18,0.012326699999988477

candy,resnet34,0.027630700000003117

candy,resnet50,0.02946440000000905

candy,efficientnet_b0,0.01677970000000073

candy,efficientnet_b3,0.027870200000009504

candy,resnet18,0.011237099999988232

candy,resnet34,0.022129500000005464

candy,resnet50,0.02913699999999153

candy,efficientnet_b0,0.017317100000013852

candy,efficientnet_b3,0.02883179999999186

candy,resnet18,0.010548999999997477

candy,resnet34,0.02361550000000534

candy,resnet50,0.029034799999990923

candy,efficientnet_b0,0.01668280000001232

candy,efficientnet_b3,0.03566900000001283

candy,resnet18,0.018596299999998678

candy,resnet34,0.035119100000002845

candy,resnet50,0.03322629999999549

candy,efficientnet_b0,0.019358699999997953

candy,efficientnet_b3,0.04711539999999559

candy,resnet18,0.026206399999992414

candy,resnet34,0.025168699999994715

candy,resnet50,0.02864850000000274

candy,efficientnet_b0,0.015570999999994228

candy,efficientnet_b3,0.030635100000012017

candy,resnet18,0.011329000000003475

candy,resnet34,0.02097919999999931

candy,resnet50,0.03113809999999262

objective,efficientnet_b0,0.018180000000000973

objective,resnet18,0.02016160000000866

objective,resnet34,0.021302800000000843

loader,efficientnet_b0,0.02261479999999949

loader,resnet18,0.014067300000007776

loader,resnet34,0.023523600000004308

loader,efficientnet_b0,0.017380500000001575

loader,resnet18,0.013533300000005966

loader,resnet34,0.022286299999990433

loader,efficientnet_b0,0.015685099999998897

loader,resnet18,0.011343499999995288

loader,resnet34,0.022117100000002665

loader,efficientnet_b0,0.01696760000000097

loader,resnet18,0.011703600000004144

loader,resnet34,0.021286199999991595

candy,efficientnet_b0,0.01648810000000367

candy,efficientnet_b3,0.028599799999994957

candy,resnet18,0.014051100000003203

candy,resnet34,0.019983800000005658

candy,resnet50,0.03779360000000054

candy,efficientnet_b0,0.015990099999996232

candy,efficientnet_b3,0.030647999999999342

candy,resnet18,0.011067199999999389

candy,resnet34,0.02510580000000573

candy,resnet50,0.02913979999999583

candy,efficientnet_b0,0.018954699999994773

candy,efficientnet_b3,0.030439900000004627

candy,resnet18,0.011810800000006338

candy,resnet34,0.021775199999993333

candy,resnet50,0.032735699999989265

candy,efficientnet_b0,0.015786699999992493

candy,efficientnet_b3,0.031116500000010205

candy,resnet18,0.013118599999998537

candy,resnet34,0.024621700000011515

candy,resnet50,0.031691499999993766

candy,efficientnet_b0,0.016041800000010653

candy,efficientnet_b3,0.03552980000000616

candy,resnet18,0.014080599999999777

candy,resnet34,0.027180500000000052

candy,resnet50,0.02813399999999433

candy,efficientnet_b0,0.016656999999995037

candy,efficientnet_b3,0.03142349999998828

candy,resnet18,0.011288799999988441

candy,resnet34,0.03218800000000499

candy,resnet50,0.036926199999996356

candy,efficientnet_b0,0.023383600000002502

candy,efficientnet_b3,0.03179080000001022

candy,resnet18,0.013585599999998976

candy,resnet34,0.03749990000000025

candy,resnet50,0.04249130000000889

candy,efficientnet_b0,0.015351600000002463

candy,efficientnet_b3,0.03126640000000691

candy,resnet18,0.013306600000007052

candy,resnet34,0.028682299999999827

candy,resnet50,0.03366760000000113

candy,efficientnet_b0,0.016138600000005

candy,efficientnet_b3,0.037631899999993834

candy,resnet18,0.011396600000011858

candy,resnet34,0.02887870000000703

candy,resnet50,0.03081349999999361

candy,efficientnet_b0,0.017925200000007635

candy,efficientnet_b3,0.029639099999997143

candy,resnet18,0.011944099999993796

candy,resnet34,0.025279499999996347

candy,resnet50,0.030701100000001702

candy,efficientnet_b0,0.01670509999999581

candy,efficientnet_b3,0.02959859999999992

candy,resnet18,0.012569800000008513

candy,resnet34,0.024016199999991272

candy,resnet50,0.04005990000000281

candy,efficientnet_b0,0.01751879999999062

candy,efficientnet_b3,0.03264110000000642

candy,resnet18,0.012756700000011278

candy,resnet34,0.030628500000005943

candy,resnet50,0.039367499999997335

candy,efficientnet_b0,0.015484600000007731

candy,efficientnet_b3,0.03234020000000726

candy,resnet18,0.01318420000001197

candy,resnet34,0.02728780000001052

candy,resnet50,0.026188099999998826

candy,efficientnet_b0,0.01644400000000701

candy,efficientnet_b3,0.030352600000000507

candy,resnet18,0.013837800000004563

candy,resnet34,0.026182900000009113

candy,resnet50,0.03795949999999948

candy,efficientnet_b0,0.01661469999999099

candy,efficientnet_b3,0.031702200000012226

candy,resnet18,0.015731600000009394

candy,resnet34,0.041193200000009256

candy,resnet50,0.029067099999991797

candy,efficientnet_b0,0.016255499999999756

candy,efficientnet_b3,0.029416499999996404

candy,resnet18,0.01223240000000203

candy,resnet34,0.022267600000006382

candy,resnet50,0.03958879999998999

candy,efficientnet_b0,0.015945000000002096

candy,efficientnet_b3,0.02927769999999441

candy,resnet18,0.010966199999998594

candy,resnet34,0.023282199999997033

candy,resnet50,0.1010923000000048

candy,efficientnet_b0,0.01923320000000217

candy,efficientnet_b3,0.027368699999996693

candy,resnet18,0.01205129999999599

candy,resnet34,0.02006920000000889

candy,resnet50,0.030642999999997755

candy,efficientnet_b0,0.01654010000000028

candy,efficientnet_b3,0.028077899999999545

candy,resnet18,0.011945400000001882

candy,resnet34,0.022978899999998248

candy,resnet50,0.029133400000006304

candy,efficientnet_b0,0.01570719999999426

candy,efficientnet_b3,0.04218860000000291

candy,resnet18,0.012406799999993723

candy,resnet34,0.038181999999991945

candy,resnet50,0.1787965999999983

candy,efficientnet_b0,0.01467599999999436

candy,efficientnet_b3,0.028292100000001597

candy,resnet18,0.012068499999998039

candy,resnet34,0.02159149999999954

candy,resnet50,0.030094800000000532

candy,efficientnet_b0,0.016322500000001128

candy,efficientnet_b3,0.029946800000004714

candy,resnet18,0.011492200000006392

candy,resnet34,0.0217018999999965

candy,resnet50,0.03337860000000603

